home,office,home_lat,home_lon,office_lat,office_lon,day_of_week,time,duration_mins,date,day,direction,travel_time_minutes,Date,OnlyTime
HSR Layout,Banashankari,12.9121,77.6446,12.9184,77.5736,Saturday,2025-01-25 08:00:00,23.8,,,,,2025-01-25,08:00:00
RT Nagar,Hebbal,13.0086,77.5917,13.0352,77.5912,Wednesday,2025-02-05 08:30:00,13.766666666666667,,,,,2025-02-05,08:30:00
Yelahanka,HSR Layout,13.1007,77.5963,12.9121,77.6446,Wednesday,2025-03-12 08:15:00,72.38333333333334,,,,,2025-03-12,08:15:00
Hebbal,Marathahalli,13.0352,77.5912,12.955,77.7019,Thursday,2025-03-06 08:45:00,60.53333333333333,,,,,2025-03-06,08:45:00
Vijayanagar,Kengeri,12.9798,77.5441,12.9141,77.5145,Tuesday,2025-03-18 18:45:00,35.0,,,,,2025-03-18,18:45:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Monday,2025-02-17 08:30:00,53.4,,,,,2025-02-17,08:30:00
Jayanagar,Koramangala,12.925,77.5938,12.9352,77.6245,Friday,2025-01-31 18:00:00,25.183333333333334,,,,,2025-01-31,18:00:00
Electronic City,Kengeri,12.8452,77.66,12.9141,77.5145,Wednesday,2025-02-19 08:30:00,44.5,,,,,2025-02-19,08:30:00
Kengeri,Jayanagar,12.9141,77.5145,12.925,77.5938,Monday,2025-03-03 08:00:00,40.28333333333333,,,,,2025-03-03,08:00:00
Whitefield,Nagavara,12.9698,77.7499,13.0458,77.6245,Friday,2025-01-31 08:45:00,46.18333333333333,,,,,2025-01-31,08:45:00
RT Nagar,Electronic City,13.0086,77.5917,12.8452,77.66,Tuesday,2025-02-18 08:30:00,56.05,,,,,2025-02-18,08:30:00
Basavanagudi,Rajajinagar,12.9407,77.5848,12.9911,77.556,Tuesday,2025-04-01 18:45:00,34.53333333333333,,,,,2025-04-01,18:45:00
Marathahalli,Kengeri,12.955,77.7019,12.9141,77.5145,Saturday,2025-03-29 08:30:00,62.083333333333336,,,,,2025-03-29,08:30:00
Rajajinagar,Kengeri,12.9911,77.556,12.9141,77.5145,Friday,2025-01-31 18:15:00,40.516666666666666,,,,,2025-01-31,18:15:00
Basavanagudi,MG Road,12.9407,77.5848,12.9756,77.605,Monday,2025-02-03 08:15:00,19.65,,,,,2025-02-03,08:15:00
Malleshwaram,RT Nagar,13.0097,77.569,13.0086,77.5917,Tuesday,2025-04-01 08:45:00,10.85,,,,,2025-04-01,08:45:00
Banashankari,Nagavara,12.9184,77.5736,13.0458,77.6245,Monday,2025-01-27 18:45:00,67.81666666666666,,,,,2025-01-27,18:45:00
Rajajinagar,Sarjapur,12.9911,77.556,12.8618,77.79,Saturday,2025-04-05 18:45:00,97.31666666666666,,,,,2025-04-05,18:45:00
MG Road,Electronic City,12.9756,77.605,12.8452,77.66,Wednesday,2025-01-22 08:45:00,43.35,,,,,2025-01-22,08:45:00
BTM Layout,RT Nagar,12.9166,77.6101,13.0086,77.5917,Monday,2025-03-03 18:45:00,64.96666666666667,,,,,2025-03-03,18:45:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Friday,2025-03-28 08:30:00,21.0,,,,,2025-03-28,08:30:00
Hebbal,Sarjapur,13.0352,77.5912,12.8618,77.79,Thursday,2025-02-13 18:00:00,100.75,,,,,2025-02-13,18:00:00
RT Nagar,Electronic City,13.0086,77.5917,12.8452,77.66,Friday,2025-01-17 18:15:00,66.26666666666667,,,,,2025-01-17,18:15:00
Yelahanka,Nagavara,13.1007,77.5963,13.0458,77.6245,Sunday,2025-03-30 18:15:00,27.0,,,,,2025-03-30,18:15:00
BTM Layout,Rajajinagar,12.9166,77.6101,12.9911,77.556,Wednesday,2025-03-05 08:00:00,56.083333333333336,,,,,2025-03-05,08:00:00
BTM Layout,Electronic City,12.9166,77.6101,12.8452,77.66,Wednesday,2025-02-05 08:00:00,16.966666666666665,,,,,2025-02-05,08:00:00
Indiranagar,BTM Layout,12.9716,77.6412,12.9166,77.6101,Wednesday,2025-02-26 18:45:00,53.95,,,,,2025-02-26,18:45:00
Sarjapur,Hebbal,12.8618,77.79,13.0352,77.5912,Sunday,2025-02-02 08:00:00,73.41666666666667,,,,,2025-02-02,08:00:00
RT Nagar,Whitefield,13.0086,77.5917,12.9698,77.7499,Wednesday,2025-03-26 18:15:00,77.01666666666667,,,,,2025-03-26,18:15:00
MG Road,Marathahalli,12.9756,77.605,12.955,77.7019,Friday,2025-01-24 08:15:00,42.25,,,,,2025-01-24,08:15:00
Hebbal,BTM Layout,13.0352,77.5912,12.9166,77.6101,Thursday,2025-04-03 08:45:00,53.85,,,,,2025-04-03,08:45:00
Koramangala,HSR Layout,12.9352,77.6245,12.9121,77.6446,Friday,2025-02-14 08:15:00,14.116666666666667,,,,,2025-02-14,08:15:00
Jayanagar,BTM Layout,12.925,77.5938,12.9166,77.6101,Wednesday,2025-02-19 08:45:00,9.0,,,,,2025-02-19,08:45:00
Koramangala,MG Road,12.9352,77.6245,12.9756,77.605,Tuesday,2025-03-25 18:15:00,31.25,,,,,2025-03-25,18:15:00
Nagavara,Indiranagar,13.0458,77.6245,12.9716,77.6412,Thursday,2025-01-30 18:00:00,49.13333333333333,,,,,2025-01-30,18:00:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Sunday,2025-02-09 18:45:00,23.066666666666663,,,,,2025-02-09,18:45:00
RT Nagar,Hebbal,13.0086,77.5917,13.0352,77.5912,Wednesday,2025-03-26 08:15:00,13.633333333333333,,,,,2025-03-26,08:15:00
Kengeri,Rajajinagar,12.9141,77.5145,12.9911,77.556,Tuesday,2025-03-25 18:45:00,41.11666666666667,,,,,2025-03-25,18:45:00
Electronic City,Rajajinagar,12.8452,77.66,12.9911,77.556,Sunday,2025-03-09 18:00:00,54.8,,,,,2025-03-09,18:00:00
Malleshwaram,Yelahanka,13.0097,77.569,13.1007,77.5963,Saturday,2025-03-22 08:30:00,21.616666666666667,,,,,2025-03-22,08:30:00
Jayanagar,BTM Layout,12.925,77.5938,12.9166,77.6101,Saturday,2025-02-22 08:45:00,8.833333333333334,,,,,2025-02-22,08:45:00
Marathahalli,Basavanagudi,12.955,77.7019,12.9407,77.5848,Saturday,2025-03-01 08:45:00,39.61666666666667,,,,,2025-03-01,08:45:00
Jayanagar,HSR Layout,12.925,77.5938,12.9121,77.6446,Wednesday,2025-04-09 08:00:00,18.08333333333333,,,,,2025-04-09,08:00:00
Whitefield,Indiranagar,12.9698,77.7499,12.9716,77.6412,Monday,2025-01-27 08:30:00,44.71666666666667,,,,,2025-01-27,08:30:00
Hebbal,RT Nagar,13.0352,77.5912,13.0086,77.5917,Wednesday,2025-03-12 08:45:00,9.966666666666669,,,,,2025-03-12,08:45:00
HSR Layout,Banashankari,12.9121,77.6446,12.9184,77.5736,Thursday,2025-01-23 18:00:00,38.48333333333333,,,,,2025-01-23,18:00:00
Marathahalli,Koramangala,12.955,77.7019,12.9352,77.6245,Thursday,2025-02-20 18:30:00,39.5,,,,,2025-02-20,18:30:00
Kengeri,Vijayanagar,12.9141,77.5145,12.9798,77.5441,Sunday,2025-03-02 18:00:00,33.56666666666667,,,,,2025-03-02,18:00:00
Rajajinagar,Malleshwaram,12.9911,77.556,13.0097,77.569,Sunday,2025-01-26 18:30:00,15.45,,,,,2025-01-26,18:30:00
MG Road,Sarjapur,12.9756,77.605,12.8618,77.79,Saturday,2025-01-18 18:30:00,84.25,,,,,2025-01-18,18:30:00
Koramangala,Sarjapur,12.9352,77.6245,12.8618,77.79,Monday,2025-03-31 08:30:00,52.21666666666667,,,,,2025-03-31,08:30:00
Sarjapur,Koramangala,12.8618,77.79,12.9352,77.6245,Sunday,2025-03-23 08:45:00,51.65,,,,,2025-03-23,08:45:00
Yelahanka,Vijayanagar,13.1007,77.5963,12.9798,77.5441,Thursday,2025-04-03 18:00:00,53.18333333333333,,,,,2025-04-03,18:00:00
Basavanagudi,BTM Layout,12.9407,77.5848,12.9166,77.6101,Friday,2025-04-04 18:30:00,17.266666666666666,,,,,2025-04-04,18:30:00
Kengeri,Whitefield,12.9141,77.5145,12.9698,77.7499,Saturday,2025-02-15 08:00:00,77.86666666666666,,,,,2025-02-15,08:00:00
Electronic City,Malleshwaram,12.8452,77.66,13.0097,77.569,Friday,2025-02-07 08:15:00,58.75,,,,,2025-02-07,08:15:00
Basavanagudi,Kengeri,12.9407,77.5848,12.9141,77.5145,Thursday,2025-02-27 18:00:00,44.95,,,,,2025-02-27,18:00:00
Rajajinagar,Yelahanka,12.9911,77.556,13.1007,77.5963,Saturday,2025-01-18 18:45:00,41.266666666666666,,,,,2025-01-18,18:45:00
Malleshwaram,RT Nagar,13.0097,77.569,13.0086,77.5917,Monday,2025-01-20 18:00:00,13.033333333333331,,,,,2025-01-20,18:00:00
Marathahalli,Koramangala,12.955,77.7019,12.9352,77.6245,Sunday,2025-02-23 08:15:00,23.85,,,,,2025-02-23,08:15:00
HSR Layout,MG Road,12.9121,77.6446,12.9756,77.605,Tuesday,2025-02-04 18:00:00,46.7,,,,,2025-02-04,18:00:00
Yelahanka,Malleshwaram,13.1007,77.5963,13.0097,77.569,Thursday,2025-01-16 08:15:00,28.45,,,,,2025-01-16,08:15:00
RT Nagar,Malleshwaram,13.0086,77.5917,13.0097,77.569,Sunday,2025-02-16 18:45:00,9.2,,,,,2025-02-16,18:45:00
Kengeri,Marathahalli,12.9141,77.5145,12.955,77.7019,Saturday,2025-02-08 18:30:00,81.85,,,,,2025-02-08,18:30:00
Banashankari,MG Road,12.9184,77.5736,12.9756,77.605,Wednesday,2025-02-12 18:15:00,36.8,,,,,2025-02-12,18:15:00
Jayanagar,Indiranagar,12.925,77.5938,12.9716,77.6412,Saturday,2025-01-25 08:45:00,30.9,,,,,2025-01-25,08:45:00
MG Road,Basavanagudi,12.9756,77.605,12.9407,77.5848,Monday,2025-03-31 18:00:00,25.25,,,,,2025-03-31,18:00:00
Yelahanka,HSR Layout,13.1007,77.5963,12.9121,77.6446,Tuesday,2025-01-28 18:45:00,79.68333333333334,,,,,2025-01-28,18:45:00
HSR Layout,Whitefield,12.9121,77.6446,12.9698,77.7499,Thursday,2025-01-30 18:00:00,58.4,,,,,2025-01-30,18:00:00
BTM Layout,Basavanagudi,12.9166,77.6101,12.9407,77.5848,Thursday,2025-02-06 18:45:00,34.28333333333333,,,,,2025-02-06,18:45:00
Nagavara,Jayanagar,13.0458,77.6245,12.925,77.5938,Thursday,2025-03-20 18:30:00,71.81666666666666,,,,,2025-03-20,18:30:00
MG Road,Hebbal,12.9756,77.605,13.0352,77.5912,Wednesday,2025-01-29 18:15:00,35.733333333333334,,,,,2025-01-29,18:15:00
Kengeri,Banashankari,12.9141,77.5145,12.9184,77.5736,Thursday,2025-04-10 08:30:00,31.5,,,,,2025-04-10,08:30:00
Malleshwaram,Jayanagar,13.0097,77.569,12.925,77.5938,Thursday,2025-02-20 08:15:00,39.56666666666667,,,,,2025-02-20,08:15:00
MG Road,Nagavara,12.9756,77.605,13.0458,77.6245,Monday,2025-01-13 08:30:00,33.9,,,,,2025-01-13,08:30:00
MG Road,HSR Layout,12.9756,77.605,12.9121,77.6446,Friday,2025-03-07 18:30:00,46.25,,,,,2025-03-07,18:30:00
BTM Layout,Whitefield,12.9166,77.6101,12.9698,77.7499,Wednesday,2025-02-05 08:45:00,52.333333333333336,,,,,2025-02-05,08:45:00
BTM Layout,Kengeri,12.9166,77.6101,12.9141,77.5145,Thursday,2025-04-03 18:00:00,66.58333333333333,,,,,2025-04-03,18:00:00
Koramangala,Rajajinagar,12.9352,77.6245,12.9911,77.556,Thursday,2025-02-20 08:15:00,40.43333333333333,,,,,2025-02-20,08:15:00
Electronic City,Malleshwaram,12.8452,77.66,13.0097,77.569,Monday,2025-02-10 08:15:00,62.28333333333333,,,,,2025-02-10,08:15:00
Electronic City,BTM Layout,12.8452,77.66,12.9166,77.6101,Monday,2025-04-07 08:30:00,37.98333333333333,,,,,2025-04-07,08:30:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Saturday,2025-01-25 18:00:00,28.216666666666665,,,,,2025-01-25,18:00:00
Yelahanka,Marathahalli,13.1007,77.5963,12.955,77.7019,Tuesday,2025-01-21 08:45:00,69.55,,,,,2025-01-21,08:45:00
Hebbal,BTM Layout,13.0352,77.5912,12.9166,77.6101,Sunday,2025-01-19 08:00:00,41.48333333333333,,,,,2025-01-19,08:00:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Saturday,2025-02-15 08:30:00,20.53333333333333,,,,,2025-02-15,08:30:00
Whitefield,Electronic City,12.9698,77.7499,12.8452,77.66,Tuesday,2025-03-04 18:15:00,74.81666666666666,,,,,2025-03-04,18:15:00
Hebbal,Marathahalli,13.0352,77.5912,12.955,77.7019,Sunday,2025-03-09 18:00:00,51.23333333333333,,,,,2025-03-09,18:00:00
Koramangala,Rajajinagar,12.9352,77.6245,12.9911,77.556,Tuesday,2025-03-25 08:45:00,41.65,,,,,2025-03-25,08:45:00
Banashankari,Basavanagudi,12.9184,77.5736,12.9407,77.5848,Wednesday,2025-03-05 08:30:00,13.266666666666667,,,,,2025-03-05,08:30:00
Rajajinagar,Whitefield,12.9911,77.556,12.9698,77.7499,Friday,2025-01-17 18:00:00,85.25,,,,,2025-01-17,18:00:00
Vijayanagar,RT Nagar,12.9798,77.5441,13.0086,77.5917,Monday,2025-01-20 08:00:00,24.116666666666667,,,,,2025-01-20,08:00:00
BTM Layout,Banashankari,12.9166,77.6101,12.9184,77.5736,Sunday,2025-02-02 08:00:00,23.6,,,,,2025-02-02,08:00:00
Marathahalli,Jayanagar,12.955,77.7019,12.925,77.5938,Monday,2025-02-17 18:15:00,48.516666666666666,,,,,2025-02-17,18:15:00
BTM Layout,Koramangala,12.9166,77.6101,12.9352,77.6245,Saturday,2025-02-22 18:45:00,19.78333333333333,,,,,2025-02-22,18:45:00
BTM Layout,Malleshwaram,12.9166,77.6101,13.0097,77.569,Thursday,2025-01-23 08:30:00,57.2,,,,,2025-01-23,08:30:00
BTM Layout,Kengeri,12.9166,77.6101,12.9141,77.5145,Tuesday,2025-03-04 18:45:00,66.08333333333333,,,,,2025-03-04,18:45:00
BTM Layout,Yelahanka,12.9166,77.6101,13.1007,77.5963,Saturday,2025-03-01 18:00:00,77.56666666666666,,,,,2025-03-01,18:00:00
Marathahalli,HSR Layout,12.955,77.7019,12.9121,77.6446,Sunday,2025-01-12 08:45:00,17.066666666666666,,,,,2025-01-12,08:45:00
Malleshwaram,Vijayanagar,13.0097,77.569,12.9798,77.5441,Sunday,2025-03-16 08:15:00,17.516666666666666,,,,,2025-03-16,08:15:00
Kengeri,Malleshwaram,12.9141,77.5145,13.0097,77.569,Thursday,2025-04-10 18:00:00,48.43333333333333,,,,,2025-04-10,18:00:00
Rajajinagar,Electronic City,12.9911,77.556,12.8452,77.66,Sunday,2025-02-09 08:00:00,46.333333333333336,,,,,2025-02-09,08:00:00
Marathahalli,Whitefield,12.955,77.7019,12.9698,77.7499,Sunday,2025-01-26 08:15:00,17.733333333333334,,,,,2025-01-26,08:15:00
Sarjapur,Basavanagudi,12.8618,77.79,12.9407,77.5848,Saturday,2025-02-22 08:00:00,66.23333333333333,,,,,2025-02-22,08:00:00
Basavanagudi,Sarjapur,12.9407,77.5848,12.8618,77.79,Friday,2025-01-17 18:45:00,71.93333333333334,,,,,2025-01-17,18:45:00
RT Nagar,Indiranagar,13.0086,77.5917,12.9716,77.6412,Thursday,2025-03-27 18:45:00,30.116666666666667,,,,,2025-03-27,18:45:00
MG Road,Indiranagar,12.9756,77.605,12.9716,77.6412,Sunday,2025-02-02 18:00:00,23.566666666666663,,,,,2025-02-02,18:00:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Saturday,2025-03-08 08:15:00,20.2,,,,,2025-03-08,08:15:00
Vijayanagar,Rajajinagar,12.9798,77.5441,12.9911,77.556,Saturday,2025-03-01 18:45:00,12.016666666666667,,,,,2025-03-01,18:45:00
MG Road,Nagavara,12.9756,77.605,13.0458,77.6245,Wednesday,2025-02-26 18:45:00,44.016666666666666,,,,,2025-02-26,18:45:00
Malleshwaram,Whitefield,13.0097,77.569,12.9698,77.7499,Tuesday,2025-02-11 18:15:00,81.83333333333333,,,,,2025-02-11,18:15:00
Jayanagar,Koramangala,12.925,77.5938,12.9352,77.6245,Saturday,2025-03-22 08:00:00,18.816666666666663,,,,,2025-03-22,08:00:00
Marathahalli,BTM Layout,12.955,77.7019,12.9166,77.6101,Saturday,2025-02-22 08:00:00,39.6,,,,,2025-02-22,08:00:00
Rajajinagar,Electronic City,12.9911,77.556,12.8452,77.66,Friday,2025-02-07 08:00:00,54.95,,,,,2025-02-07,08:00:00
Malleshwaram,Vijayanagar,13.0097,77.569,12.9798,77.5441,Thursday,2025-02-13 08:00:00,18.55,,,,,2025-02-13,08:00:00
Marathahalli,RT Nagar,12.955,77.7019,13.0086,77.5917,Wednesday,2025-02-26 08:00:00,49.05,,,,,2025-02-26,08:00:00
Banashankari,Yelahanka,12.9184,77.5736,13.1007,77.5963,Thursday,2025-02-20 18:15:00,68.4,,,,,2025-02-20,18:15:00
Koramangala,Basavanagudi,12.9352,77.6245,12.9407,77.5848,Wednesday,2025-03-05 08:30:00,21.4,,,,,2025-03-05,08:30:00
MG Road,BTM Layout,12.9756,77.605,12.9166,77.6101,Wednesday,2025-02-26 18:15:00,43.8,,,,,2025-02-26,18:15:00
MG Road,Yelahanka,12.9756,77.605,13.1007,77.5963,Monday,2025-03-03 18:15:00,46.46666666666667,,,,,2025-03-03,18:15:00
Vijayanagar,Banashankari,12.9798,77.5441,12.9184,77.5736,Thursday,2025-04-10 08:15:00,41.16666666666666,,,,,2025-04-10,08:15:00
Yelahanka,Electronic City,13.1007,77.5963,12.8452,77.66,Tuesday,2025-02-11 08:00:00,77.5,,,,,2025-02-11,08:00:00
Electronic City,Whitefield,12.8452,77.66,12.9698,77.7499,Wednesday,2025-03-12 08:45:00,65.7,,,,,2025-03-12,08:45:00
Whitefield,HSR Layout,12.9698,77.7499,12.9121,77.6446,Friday,2025-03-28 18:15:00,51.66666666666666,,,,,2025-03-28,18:15:00
BTM Layout,Whitefield,12.9166,77.6101,12.9698,77.7499,Friday,2025-02-28 08:00:00,42.65,,,,,2025-02-28,08:00:00
RT Nagar,Koramangala,13.0086,77.5917,12.9352,77.6245,Monday,2025-03-17 08:30:00,40.25,,,,,2025-03-17,08:30:00
Nagavara,Banashankari,13.0458,77.6245,12.9184,77.5736,Friday,2025-02-07 08:45:00,69.16666666666667,,,,,2025-02-07,08:45:00
Sarjapur,Electronic City,12.8618,77.79,12.8452,77.66,Sunday,2025-03-23 18:45:00,41.91666666666666,,,,,2025-03-23,18:45:00
Banashankari,Malleshwaram,12.9184,77.5736,13.0097,77.569,Friday,2025-01-31 18:30:00,49.85,,,,,2025-01-31,18:30:00
Banashankari,Nagavara,12.9184,77.5736,13.0458,77.6245,Saturday,2025-03-29 18:30:00,65.18333333333334,,,,,2025-03-29,18:30:00
Kengeri,Marathahalli,12.9141,77.5145,12.955,77.7019,Wednesday,2025-04-02 18:15:00,91.23333333333332,,,,,2025-04-02,18:15:00
Hebbal,BTM Layout,13.0352,77.5912,12.9166,77.6101,Wednesday,2025-01-22 08:45:00,52.96666666666667,,,,,2025-01-22,08:45:00
Koramangala,Nagavara,12.9352,77.6245,13.0458,77.6245,Thursday,2025-04-10 18:30:00,65.91666666666667,,,,,2025-04-10,18:30:00
Indiranagar,Kengeri,12.9716,77.6412,12.9141,77.5145,Thursday,2025-03-20 18:45:00,66.7,,,,,2025-03-20,18:45:00
Kengeri,RT Nagar,12.9141,77.5145,13.0086,77.5917,Tuesday,2025-03-18 08:45:00,51.65,,,,,2025-03-18,08:45:00
Banashankari,Koramangala,12.9184,77.5736,12.9352,77.6245,Tuesday,2025-04-08 18:00:00,33.583333333333336,,,,,2025-04-08,18:00:00
Banashankari,MG Road,12.9184,77.5736,12.9756,77.605,Friday,2025-02-21 18:45:00,36.75,,,,,2025-02-21,18:45:00
Banashankari,HSR Layout,12.9184,77.5736,12.9121,77.6446,Monday,2025-03-10 08:30:00,21.416666666666668,,,,,2025-03-10,08:30:00
Malleshwaram,Electronic City,13.0097,77.569,12.8452,77.66,Thursday,2025-02-06 18:00:00,75.38333333333334,,,,,2025-02-06,18:00:00
Sarjapur,Marathahalli,12.8618,77.79,12.955,77.7019,Tuesday,2025-01-21 18:45:00,59.48333333333333,,,,,2025-01-21,18:45:00
Sarjapur,Banashankari,12.8618,77.79,12.9184,77.5736,Friday,2025-02-28 18:45:00,76.55,,,,,2025-02-28,18:45:00
Koramangala,Basavanagudi,12.9352,77.6245,12.9407,77.5848,Monday,2025-03-31 18:15:00,25.633333333333333,,,,,2025-03-31,18:15:00
Indiranagar,Koramangala,12.9716,77.6412,12.9352,77.6245,Monday,2025-04-07 18:15:00,20.066666666666663,,,,,2025-04-07,18:15:00
Malleshwaram,Nagavara,13.0097,77.569,13.0458,77.6245,Friday,2025-02-14 08:30:00,24.58333333333333,,,,,2025-02-14,08:30:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Monday,2025-02-03 18:45:00,63.21666666666667,,,,,2025-02-03,18:45:00
Malleshwaram,RT Nagar,13.0097,77.569,13.0086,77.5917,Saturday,2025-03-29 08:45:00,9.766666666666667,,,,,2025-03-29,08:45:00
Jayanagar,Yelahanka,12.925,77.5938,13.1007,77.5963,Tuesday,2025-01-28 18:45:00,66.46666666666667,,,,,2025-01-28,18:45:00
BTM Layout,Sarjapur,12.9166,77.6101,12.8618,77.79,Friday,2025-02-07 08:45:00,47.06666666666667,,,,,2025-02-07,08:45:00
BTM Layout,Indiranagar,12.9166,77.6101,12.9716,77.6412,Friday,2025-01-24 08:15:00,35.15,,,,,2025-01-24,08:15:00
Nagavara,Jayanagar,13.0458,77.6245,12.925,77.5938,Tuesday,2025-03-04 18:45:00,68.56666666666666,,,,,2025-03-04,18:45:00
Banashankari,BTM Layout,12.9184,77.5736,12.9166,77.6101,Wednesday,2025-04-09 08:00:00,10.816666666666666,,,,,2025-04-09,08:00:00
Indiranagar,Electronic City,12.9716,77.6412,12.8452,77.66,Saturday,2025-02-22 08:15:00,33.61666666666667,,,,,2025-02-22,08:15:00
Malleshwaram,Koramangala,13.0097,77.569,12.9352,77.6245,Tuesday,2025-04-01 18:15:00,54.31666666666667,,,,,2025-04-01,18:15:00
Kengeri,Whitefield,12.9141,77.5145,12.9698,77.7499,Wednesday,2025-02-12 08:15:00,90.45,,,,,2025-02-12,08:15:00
Vijayanagar,Electronic City,12.9798,77.5441,12.8452,77.66,Wednesday,2025-04-09 08:15:00,57.78333333333333,,,,,2025-04-09,08:15:00
Electronic City,RT Nagar,12.8452,77.66,13.0086,77.5917,Monday,2025-02-03 08:15:00,61.78333333333333,,,,,2025-02-03,08:15:00
Basavanagudi,Kengeri,12.9407,77.5848,12.9141,77.5145,Friday,2025-03-07 18:15:00,45.03333333333333,,,,,2025-03-07,18:15:00
HSR Layout,Banashankari,12.9121,77.6446,12.9184,77.5736,Friday,2025-03-28 08:45:00,27.316666666666663,,,,,2025-03-28,08:45:00
BTM Layout,RT Nagar,12.9166,77.6101,13.0086,77.5917,Sunday,2025-03-09 08:45:00,44.333333333333336,,,,,2025-03-09,08:45:00
Rajajinagar,Whitefield,12.9911,77.556,12.9698,77.7499,Monday,2025-02-10 18:00:00,83.98333333333333,,,,,2025-02-10,18:00:00
Marathahalli,Yelahanka,12.955,77.7019,13.1007,77.5963,Friday,2025-01-31 18:00:00,77.2,,,,,2025-01-31,18:00:00
Whitefield,BTM Layout,12.9698,77.7499,12.9166,77.6101,Tuesday,2025-01-21 08:15:00,70.43333333333334,,,,,2025-01-21,08:15:00
Kengeri,MG Road,12.9141,77.5145,12.9756,77.605,Monday,2025-03-17 18:00:00,53.083333333333336,,,,,2025-03-17,18:00:00
HSR Layout,Marathahalli,12.9121,77.6446,12.955,77.7019,Sunday,2025-01-26 18:30:00,28.216666666666665,,,,,2025-01-26,18:30:00
Kengeri,Indiranagar,12.9141,77.5145,12.9716,77.6412,Friday,2025-04-11 18:30:00,68.63333333333334,,,,,2025-04-11,18:30:00
Malleshwaram,Indiranagar,13.0097,77.569,12.9716,77.6412,Sunday,2025-02-02 18:00:00,38.35,,,,,2025-02-02,18:00:00
BTM Layout,HSR Layout,12.9166,77.6101,12.9121,77.6446,Thursday,2025-02-06 08:15:00,9.883333333333333,,,,,2025-02-06,08:15:00
Jayanagar,Malleshwaram,12.925,77.5938,13.0097,77.569,Friday,2025-04-04 18:45:00,50.21666666666667,,,,,2025-04-04,18:45:00
Nagavara,Rajajinagar,13.0458,77.6245,12.9911,77.556,Monday,2025-02-17 18:15:00,52.083333333333336,,,,,2025-02-17,18:15:00
Basavanagudi,Vijayanagar,12.9407,77.5848,12.9798,77.5441,Monday,2025-01-13 18:00:00,41.43333333333333,,,,,2025-01-13,18:00:00
HSR Layout,Malleshwaram,12.9121,77.6446,13.0097,77.569,Thursday,2025-04-10 08:30:00,54.15,,,,,2025-04-10,08:30:00
Yelahanka,Rajajinagar,13.1007,77.5963,12.9911,77.556,Tuesday,2025-02-18 18:45:00,46.56666666666667,,,,,2025-02-18,18:45:00
Jayanagar,Nagavara,12.925,77.5938,13.0458,77.6245,Saturday,2025-02-08 08:15:00,51.86666666666667,,,,,2025-02-08,08:15:00
Basavanagudi,Rajajinagar,12.9407,77.5848,12.9911,77.556,Friday,2025-01-31 08:00:00,27.98333333333333,,,,,2025-01-31,08:00:00
MG Road,Kengeri,12.9756,77.605,12.9141,77.5145,Wednesday,2025-02-12 08:15:00,35.71666666666667,,,,,2025-02-12,08:15:00
Whitefield,BTM Layout,12.9698,77.7499,12.9166,77.6101,Friday,2025-02-14 18:30:00,82.01666666666667,,,,,2025-02-14,18:30:00
Whitefield,BTM Layout,12.9698,77.7499,12.9166,77.6101,Saturday,2025-04-05 08:45:00,57.71666666666667,,,,,2025-04-05,08:45:00
Vijayanagar,Koramangala,12.9798,77.5441,12.9352,77.6245,Friday,2025-01-31 08:45:00,54.31666666666667,,,,,2025-01-31,08:45:00
Marathahalli,Banashankari,12.955,77.7019,12.9184,77.5736,Saturday,2025-02-22 18:30:00,43.9,,,,,2025-02-22,18:30:00
MG Road,RT Nagar,12.9756,77.605,13.0086,77.5917,Friday,2025-02-28 08:00:00,15.683333333333334,,,,,2025-02-28,08:00:00
Koramangala,Whitefield,12.9352,77.6245,12.9698,77.7499,Thursday,2025-04-10 08:30:00,45.81666666666667,,,,,2025-04-10,08:30:00
Koramangala,Whitefield,12.9352,77.6245,12.9698,77.7499,Sunday,2025-01-19 18:00:00,44.43333333333333,,,,,2025-01-19,18:00:00
Jayanagar,Kengeri,12.925,77.5938,12.9141,77.5145,Thursday,2025-02-27 18:45:00,49.21666666666667,,,,,2025-02-27,18:45:00
Marathahalli,Kengeri,12.955,77.7019,12.9141,77.5145,Sunday,2025-04-06 18:45:00,61.96666666666667,,,,,2025-04-06,18:45:00
MG Road,Vijayanagar,12.9756,77.605,12.9798,77.5441,Friday,2025-03-28 08:15:00,27.05,,,,,2025-03-28,08:15:00
Vijayanagar,Jayanagar,12.9798,77.5441,12.925,77.5938,Thursday,2025-02-13 08:15:00,39.71666666666667,,,,,2025-02-13,08:15:00
Indiranagar,Whitefield,12.9716,77.6412,12.9698,77.7499,Thursday,2025-02-20 18:30:00,50.5,,,,,2025-02-20,18:30:00
Vijayanagar,Malleshwaram,12.9798,77.5441,13.0097,77.569,Thursday,2025-01-16 08:15:00,18.266666666666666,,,,,2025-01-16,08:15:00
